review_text,cluster
I miss the previous feauture where you can use it through messenger..but overall.its ok..,0.0
BUGGY APP I CAN'T DO CASH INS,0.0
Bakit hindi na ako mafully verified dati nmn ako fully verified....anu na nangyayari sa gcash?,4.0
Cannot install anymore on my device with the recent update...please fix the new update.,4.0
Everytime I open it. Its always updating. Waste of time,2.0
Tried to Verify my Mpin with my old authentication but seems it locked me cannot contact the support and dev... Its been 10 days I sent the reason through Gmail still no Reply.....,1.0
"For send money, bnk transfers",4.0
"I don't need to go to other banks to deposit, so it's convenient for me.",4.0
Pls. I want to update this apps,1.0
A convenient way to pay your bills online and buy cellphone load that lets you earn points. However my rebates expired and not a single points was used.,4.0
Very convenient when it comes to payin' bills and all! Loving this app already! 😊😊😊,2.0
its always got problem..,4.0
Bigyan nyo ako ng free load,2.0
Convenient but the app requires multiple updates. 🙄,4.0
Connot download the aps,4.0
It doesn't work do not install it,2.0
"Reliable, fast fund transfer",1.0
"Can't log in or register, both in mobile data connection or using wi-fi.",4.0
"This app is very helpful, now you use the app to send money to any banks without charges keep it up gcash",3.0
"I can't update or install the app simce yesterday. It only says ""Waiting for download""",4.0
No have expirience. First time toGcash,1.0
Good Job Gcash! You are reliable these days,4.0
Permi lang need to update. Katalaka. Gamay nalang memory sa phone ko!!!!,4.0
Awesome app! I can do all my transactions at home. Very convinient and easy to use. Good job developers! Kudos!,4.0
Now it's working for me. Good job!,3.0
no hassle to send money... and withdraw cash compare to other. Very nice apps,4.0
Bery helpful app,0.0
sss prn not working,4.0
Very helpful in terms of paying bills 👍😉😉,4.0
"After going through a lot of email transactions for over a week giving all my personal data, they will just tell me that my account cannot be verified. A.....es",4.0
amazing app for cashless transactions,2.0
Can't send money with new update,4.0
"Cant access gcash. Not available to my android deviice! Please fix, android 9 user here",4.0
Hassle free online payment app.,4.0
Can not access anything even if I am already fully verified.,4.0
"YOUR WAITING TIME FOR CUSTOMER SERVICE VIA 2882 IS THE WORST! I RAISED MY CONCERN REGARDING FUND TRANSFER LAST MONDAY MORNING, AND DID A FOLLOW UP SINCE THEN AT LEAST 1 TO 2X A DAY! STILL NO UPDATES OF MY MONEY TRANSFER! TAPOS NGAYON ANG TAGAL NYO NG SUMAGOT DAHIL TINADTAD KAYO NG FOLLOW UP EVERYDAY FOR THAT MATTER?! HINDI KO ALAM KUNG NAG-E EXPEDITE KAYO NG URGENT CONCERN LALO NA PERA ANG USAPAN DITO! PLEASE GIVE ME AN UPDATE! NASAN NA ANG PERA KO!",4.0
Include Shopee Also,4.0
Invest money transaction not yet posted since feb20. No resolition yet from customer support despite several follow up.,4.0
i cant use 50 pesos voucher ರ╭╮ರ,4.0
Very convenient payment transactions 👍,4.0
4 star 👍 maybe it will be 5 but this app is always updatable it consume a lot of data consumption .,1.0
This is great' but slow transaction some other day.,2.0
I Update my gcash account pero ang hirap poh pahelp poh tnx..,4.0
Useful app ever,1.0
nice apps verry usefull thanx,4.0
"I love this apps. No need to go out and pay my Bills, transfer money to the bank, received money etc. Etc...overall excellent!!!",1.0
UI is very confusing and it has many ads. But work great,4.0
Fast and reliable payment,0.0
Nice and easy transaction on paying bills etc.,1.0
"Ok nmn sya,, kht san pede mo gmitin,, nlungkot lng aq kc dati kht wla akong data nbubuksan qpa din sya at nkkpg eload aq pero ngaun hndi, nid mona ng data hndi p nmn wifi gmit q nagloload lng tlga aq,, kya ngaun dna aq mkpg eload ng wlang data,, sana ibalik po yung dati n free data pede ma open at mkpg eload☺☺",4.0
"I am satisfied of this wallet,,i hope ther is no changes.",2.0
It's asome for you and us I try this,0.0
"Downloading updates is taking so long! Since this morning been waiting for the download, until now, it is still waiting. My customers are waiting for their load. 🙄",1.0
Great for buying.But someone know my account ! This needs more security.,4.0
Palaging nag debit yung atm ko palpak,4.0
I give 5 star because for me its very useful in all your transaction. You dont need to go out to pay.,4.0
I hope it will be available without any data needed. To get easy access on the app I hope Globe sim users will get free access without data. Thanks,4.0
Why I can't link to may paypal,4.0
Though its useful but when entering the app it really sucks.you a have to wait for a minute to load the app then always has errors. Hope you would fix it.,3.0
Hard to open or update,4.0
First time using this app and really amaze me if comes to their good service and program it is very accesible nationwide....,4.0
gcash help center resolv my problem..and yet very accomodating..thanks a lot..:),4.0
"It's was good and great gcash, 😍😍😊",0.0
very very good app for android.... thanks sa load...,1.0
Easy to use and reliable.,4.0
Convenient way of shopping and paying,4.0
Always updating.. it consume a large space in my storage. :(,2.0
Im having diffulties updating for months now,4.0
satify naman ako.... subrang ok po sakin 😊,1.0
Very convenient and easy to use app. Recommended for everyone to avoid long waiting lines.,4.0
Just keep on improving love this app using it for almost 1yr.,4.0
I can't link my paypal even though the email and password is correct.,2.0
"Very helpful. When I ran out of cash, I can use GCash to pay for my meal and for emergency purchases. Thanks GCash!",1.0
My GScore did not even increase even after using the app for 2 damn years,4.0
I cant say anything,4.0
Very helpful for many online payment transactions.,3.0
Why i cant down load this app.,4.0
I cant open my app !!!! After i cash in earlier from 7/11 tsk,4.0
Big help esp. when you want to deposit in your bank acct. Very convenient,0.0
It's my first time I use this app it's really good and easy to transfer money to my bank I'm satisfied 😊more patient,4.0
This app is very easy to transaction 👍,2.0
"shop and earn, I like it very much",4.0
Incentives are so low you need to give more like your competitor like Paymaya,1.0
gcash is the best money saver 👍👍,1.0
The reason you need to buy load is because you run out of data. This apps require data connection. And how could I freaking buy load if the app is not even loading.,4.0
I absolutely recommend this app.,4.0
Always error.. Always need to update.. Always maintenance dhuhh 😡,0.0
GG GCASH DAMI NA AKONG NA REFER NA FRIENDS PERO KAHIT PISO WALA NAKA LAGAY SA BALANCE. NAG HINTAY PAKO NG ILANG WEEKS WALA PARIN,4.0
"Great, consistent and reliable",4.0
Cant open my gcash.... Need to update..... after i confirm to update .... It doesnt work ... I need to pay my bills...,2.0
Maganda sya gamitin dahil madali lang makapag transfer ng pera s ibang account..pero ang sabi po pag may ma invite na magpareg sa g cash may 50.00 pesos n matatanggap.eh wala naman po akong natatanggap kahit may nq invite n po ako.,4.0
Not good for always updatef,1.0
It helps a lot of time for paying bills and loading to myself,4.0
"Good apps , nothing can say",1.0
Very convenient in everyway. But still waiting for more updates that can help us make financial transactions in everyday life. Thanks for this app.Very satisfied here 😊 New comment: There were fraud happened to my acc but still I was able to dispute it and was able to give it back to me,2.0
Back to 5 star the application keeps evolving and I hope this time it won't cause any problem anymore like you can't access your account,3.0
The app is good kaya 4 kasi walang gaanong option lalo na for encashmenr ng pera,2.0
i cant open the app after every update. hassle.,4.0
No hassle free thanks this👍👍👍,2.0
